t_s,xacc_mps2,yacc_mps2,zacc_mps2,xgyro_rads,ygyro_rads,zgyro_rads
58.940393,-0.000065,0.000160,-9.810575,0.000268,0.000305,0.000029
58.947290,-0.000082,-0.000039,-9.809731,0.000270,0.000288,0.000029
58.961202,-0.000259,0.000120,-9.810026,0.000271,0.000288,0.000029
58.968193,0.000067,-0.000025,-9.810066,0.000269,0.000294,0.000029
58.975032,0.000007,-0.000030,-9.809999,0.000269,0.000294,0.000029
58.982009,0.000112,-0.000198,-9.809640,0.000300,0.000312,0.000029
58.995891,0.000181,-0.000204,-9.809690,0.000300,0.000312,0.000029
59.002873,-0.000063,0.000157,-9.810567,0.000268,0.000305,0.000029
59.009791,-0.000082,-0.000039,-9.809731,0.000271,0.000288,0.000029
59.016764,0.000166,-0.000205,-9.809702,0.000300,0.000312,0.000029
59.023782,-0.000159,0.000139,-9.810296,0.000271,0.000288,0.000029
59.037683,-0.000428,-0.007889,-9.809871,0.000510,0.000425,-0.000072
59.044499,-0.000097,0.005343,-9.809438,0.000322,0.000295,0.000029
59.051721,0.000371,0.000430,-9.810672,0.000268,0.000310,0.000029
59.058374,-0.000129,-0.000036,-9.809647,0.000271,0.000288,0.000029
59.072330,-0.000161,0.000140,-9.810296,0.000272,0.000288,0.000029
59.079236,0.000304,-0.000117,-9.809873,0.000294,0.000324,0.000029
59.086277,-0.000280,0.000066,-9.810131,0.000271,0.000288,0.000029
59.093164,0.000065,-0.000035,-9.810061,0.000270,0.000294,0.000029
59.100153,0.000112,-0.000200,-9.809638,0.000300,0.000312,0.000029
59.114030,0.000173,-0.000196,-9.809706,0.000300,0.000311,0.000029
59.120969,-0.000161,0.000141,-9.810299,0.000272,0.000288,0.000029
59.127885,0.000015,-0.000018,-9.810003,0.000271,0.000288,0.000029
59.134863,0.000310,0.002043,-9.809690,0.000178,0.000217,0.000063
59.141723,-0.000460,-0.007960,-9.810508,0.000511,0.000425,-0.000072
59.155716,0.000259,0.000365,-9.810524,0.000271,0.000294,0.000029
59.162610,-0.000030,-0.000016,-9.809934,0.000271,0.000288,0.000029
59.169712,0.000163,-0.000203,-9.809707,0.000301,0.000311,0.000029
59.176432,-0.000167,0.000146,-9.810308,0.000272,0.000288,0.000029
59.183514,0.000267,-0.000177,-9.809973,0.000298,0.000328,0.000029
59.197286,0.000111,-0.000013,-9.810266,0.000269,0.000305,0.000029
59.204297,0.000016,-0.000219,-9.809370,0.000302,0.000305,0.000029
59.211207,0.000020,0.000218,-9.810536,0.000266,0.000300,0.000030
59.218213,0.000088,0.002130,-9.809882,0.000148,0.000200,0.000063
59.232000,0.000008,0.005433,-9.809455,0.000319,0.000290,0.000029
59.239018,0.000262,0.000360,-9.810518,0.000271,0.000294,0.000029
59.245914,0.000131,-0.000197,-9.809630,0.000301,0.000311,0.000028
59.252936,-0.000159,0.000140,-9.810295,0.000272,0.000288,0.000029
59.266805,-0.000142,-0.000042,-9.809669,0.000272,0.000288,0.000029
59.273750,0.000166,-0.000204,-9.809701,0.000301,0.000311,0.000028
59.280658,-0.000162,0.000141,-9.810301,0.000273,0.000287,0.000029
59.287746,0.000163,-0.000009,-9.810328,0.000268,0.000311,0.000028
59.301538,0.000006,-0.000026,-9.810001,0.000271,0.000294,0.000028
59.308440,0.000114,-0.000201,-9.809635,0.000301,0.000311,0.000028
59.315386,-0.000016,0.002404,-9.810287,0.000151,0.000193,0.000063
59.322483,-0.000270,-0.007835,-9.810211,0.000510,0.000425,-0.000072
59.329259,-0.000097,0.005355,-9.809423,0.000323,0.000295,0.000028
59.343146,0.000063,-0.000288,-9.809518,0.000301,0.000312,0.000028
59.350180,-0.000162,0.000140,-9.810296,0.000273,0.000287,0.000029
59.357129,0.000024,0.000048,-9.810057,0.000267,0.000286,0.000030
59.364102,0.000160,-0.000271,-9.809647,0.000301,0.000312,0.000028
59.371090,-0.000163,0.000138,-9.810297,0.000273,0.000287,0.000029
59.385185,-0.000061,0.000150,-9.810542,0.000270,0.000304,0.000029
59.391869,0.000172,0.002368,-9.810028,0.000144,0.000210,0.000064
59.398757,-0.000390,-0.008153,-9.809896,0.000511,0.000425,-0.000072
59.405807,-0.000095,0.005162,-9.809457,0.000323,0.000295,0.000028
59.412728,0.000387,0.000452,-9.810702,0.000269,0.000310,0.000029
59.426578,0.000158,-0.000015,-9.810337,0.000268,0.000311,0.000028
59.433473,-0.000091,-0.000052,-9.809726,0.000272,0.000294,0.000028
59.440523,0.000006,-0.000026,-9.810001,0.000271,0.000294,0.000028
59.447432,0.000114,-0.000199,-9.809636,0.000302,0.000311,0.000028
59.461311,0.000016,-0.000017,-9.810002,0.000273,0.000288,0.000029
59.468286,0.000310,0.002043,-9.809690,0.000180,0.000217,0.000063
59.475240,-0.000453,-0.007852,-9.810502,0.000512,0.000425,-0.000072
59.482103,-0.000057,0.005376,-9.809341,0.000321,0.000290,0.000028
59.489089,0.000206,0.000375,-9.810463,0.000273,0.000287,0.000029
59.503062,0.000111,-0.000199,-9.809642,0.000302,0.000311,0.000028
59.509887,-0.000034,0.000228,-9.810477,0.000268,0.000299,0.000029
59.516906,-0.000108,-0.000100,-9.809832,0.000273,0.000288,0.000029
59.523803,0.000165,-0.000208,-9.809700,0.000302,0.000311,0.000028
59.530750,-0.000016,0.002401,-9.810286,0.000152,0.000193,0.000063
59.544627,-0.000095,0.005281,-9.809441,0.000324,0.000295,0.000028
59.551665,0.000328,0.000451,-9.810629,0.000271,0.000304,0.000029
59.558497,0.000028,-0.000025,-9.809994,0.000270,0.000305,0.000029
59.565439,0.000060,-0.000039,-9.810061,0.000269,0.000311,0.000028
59.579379,0.000168,-0.000205,-9.809699,0.000302,0.000311,0.000028
59.586367,-0.000063,0.000158,-9.810565,0.000271,0.000304,0.000029
59.593258,-0.000083,-0.000039,-9.809730,0.000273,0.000288,0.000029
59.600200,0.000158,-0.000017,-9.810334,0.000269,0.000311,0.000028
59.614089,0.000314,0.002078,-9.809688,0.000181,0.000217,0.000062
59.621103,-0.000449,-0.007785,-9.810497,0.000513,0.000425,-0.000072
59.627961,-0.000056,0.005381,-9.809340,0.000321,0.000290,0.000028
59.634966,0.000206,0.000374,-9.810462,0.000274,0.000287,0.000029
59.641829,0.000025,-0.000023,-9.809997,0.000273,0.000287,0.000029
59.655836,-0.000286,0.000058,-9.810126,0.000274,0.000287,0.000029
59.662706,0.000012,-0.000013,-9.810008,0.000273,0.000287,0.000029
59.669703,0.000166,-0.000210,-9.809698,0.000303,0.000311,0.000028
59.676566,-0.000164,0.000142,-9.810303,0.000274,0.000287,0.000029
59.683540,0.000256,0.002252,-9.810261,0.000149,0.000210,0.000063
59.697458,-0.000065,0.005326,-9.809345,0.000322,0.000290,0.000028
59.704394,0.000208,0.000378,-9.810467,0.000274,0.000287,0.000029
59.711304,0.000078,-0.000032,-9.810060,0.000273,0.000294,0.000028
59.718283,0.000112,-0.000201,-9.809637,0.000303,0.000311,0.000028
59.732143,0.000113,0.000000,-9.810274,0.000271,0.000304,0.000029
59.739154,0.000061,-0.000041,-9.810061,0.000270,0.000311,0.000028
59.746029,-0.000146,-0.000039,-9.809664,0.000274,0.000287,0.000029
59.753097,0.000164,-0.000201,-9.809708,0.000303,0.000311,0.000028
59.759932,-0.000013,0.002463,-9.810315,0.000151,0.000193,0.000063
59.773883,-0.000062,0.005278,-9.809364,0.000320,0.000289,0.000028
59.780759,0.000208,0.000364,-9.810456,0.000275,0.000287,0.000029
59.787809,0.000306,-0.000121,-9.809867,0.000298,0.000323,0.000028
59.794710,-0.000287,0.000058,-9.810127,0.000275,0.000287,0.000028
59.808579,0.000007,-0.000029,-9.810000,0.000274,0.000287,0.000029
59.815528,0.000166,-0.000209,-9.809699,0.000303,0.000311,0.000028
59.822474,-0.000064,0.000158,-9.810568,0.000272,0.000304,0.000029
59.829375,0.000161,0.002255,-9.809991,0.000150,0.000210,0.000063
59.836398,-0.000378,-0.007960,-9.809934,0.000513,0.000425,-0.000072
59.850271,0.000206,0.000375,-9.810465,0.000275,0.000287,0.000029
59.857228,0.000084,0.000017,-9.810098,0.000269,0.000293,0.000028
59.864214,0.000110,-0.000224,-9.809619,0.000302,0.000311,0.000028
59.871149,-0.000165,0.000117,-9.810280,0.000275,0.000287,0.000028
59.884998,0.000043,-0.000293,-9.809525,0.000304,0.000311,0.000028
59.891965,-0.000164,0.000142,-9.810299,0.000275,0.000287,0.000028
59.898843,0.000161,0.002265,-9.809992,0.000153,0.000193,0.000063
59.905912,-0.000280,-0.007890,-9.810201,0.000513,0.000425,-0.000072
59.912794,-0.000065,0.005350,-9.809340,0.000323,0.000289,0.000028
59.926667,0.000079,-0.000024,-9.810065,0.000273,0.000294,0.000028
59.933774,0.000006,-0.000038,-9.809993,0.000274,0.000294,0.000028
59.940609,0.000006,-0.000029,-9.809999,0.000274,0.000294,0.000028
59.947487,0.000114,-0.000201,-9.809633,0.000304,0.000311,0.000028
59.954632,-0.000062,0.000155,-9.810553,0.000273,0.000304,0.000028
59.968333,0.000104,-0.000008,-9.810271,0.000272,0.000304,0.000028
59.975356,-0.000089,-0.000049,-9.809732,0.000275,0.000287,0.000028
59.982247,0.000411,0.002090,-9.809959,0.000180,0.000234,0.000062
59.989230,-0.000548,-0.007841,-9.810228,0.000515,0.000424,-0.000073
60.003120,0.000320,0.000214,-9.810105,0.000275,0.000287,0.000029
60.010026,0.000177,-0.000213,-9.809691,0.000304,0.000311,0.000028
60.016952,-0.000162,0.000141,-9.810300,0.000276,0.000287,0.000028
60.023982,0.000141,0.000062,-9.810170,0.000269,0.000299,0.000029
60.030812,-0.000119,-0.000113,-9.809826,0.000275,0.000287,0.000028
60.044747,-0.000162,0.000141,-9.810301,0.000276,0.000287,0.000028
60.051793,0.000253,0.002228,-9.810258,0.000151,0.000210,0.000063
60.058624,-0.000389,-0.008187,-9.809932,0.000514,0.000425,-0.000073
60.065599,-0.000064,0.005281,-9.809350,0.000323,0.000289,0.000028
60.072581,0.000206,0.000375,-9.810464,0.000276,0.000287,0.000028
60.086445,0.000060,-0.000041,-9.810060,0.000272,0.000311,0.000028
60.093328,-0.000146,-0.000039,-9.809664,0.000276,0.000287,0.000028
60.100240,0.000061,-0.000033,-9.810066,0.000274,0.000294,0.000028
60.107312,-0.000046,-0.000021,-9.809937,0.000276,0.000287,0.000028
60.114196,0.000266,-0.000190,-9.809971,0.000302,0.000328,0.000028
60.128067,0.000257,0.002270,-9.810264,0.000151,0.000210,0.000063
60.135157,-0.000374,-0.007888,-9.809933,0.000515,0.000425,-0.000073
60.141981,-0.000066,0.005398,-9.809336,0.000324,0.000289,0.000028
60.148875,0.000209,0.000381,-9.810471,0.000276,0.000287,0.000028
60.162784,-0.000119,-0.000113,-9.809826,0.000276,0.000287,0.000028
60.169798,0.000161,-0.000205,-9.809704,0.000305,0.000311,0.000028
60.176701,-0.000162,0.000141,-9.810301,0.000277,0.000287,0.000028
60.183619,0.000015,-0.000018,-9.810002,0.000276,0.000287,0.000028
60.190596,0.000104,-0.000010,-9.810270,0.000273,0.000304,0.000028
60.204548,-0.000433,-0.007967,-9.809872,0.000515,0.000425,-0.000073
60.211399,-0.000065,0.005380,-9.809340,0.000324,0.000289,0.000028
60.218471,0.000204,0.000370,-9.810458,0.000277,0.000286,0.000028
60.225317,0.000025,-0.000022,-9.809997,0.000276,0.000287,0.000028
60.232237,0.000158,-0.000020,-9.810333,0.000272,0.000310,0.000028
60.246158,0.000155,-0.000058,-9.810305,0.000272,0.000310,0.000028
60.253200,-0.000143,-0.000043,-9.809669,0.000276,0.000287,0.000028
60.260063,0.000061,-0.000033,-9.810066,0.000275,0.000294,0.000027
60.267022,-0.000047,-0.000021,-9.809937,0.000276,0.000287,0.000028
60.280932,-0.000547,-0.007835,-9.810229,0.000516,0.000424,-0.000073
60.287853,-0.000217,0.005514,-9.809650,0.000295,0.000266,0.000028
60.294776,0.000377,0.000209,-9.810168,0.000276,0.000287,0.000028
60.301786,0.000301,-0.000132,-9.809863,0.000300,0.000323,0.000028
60.315579,0.000012,-0.000015,-9.810006,0.000276,0.000287,0.000028
60.322586,0.000007,-0.000028,-9.809999,0.000276,0.000287,0.000028
60.329490,0.000167,-0.000209,-9.809699,0.000306,0.000311,0.000027
60.336468,-0.000064,0.000157,-9.810565,0.000274,0.000304,0.000028
60.350329,-0.000383,-0.008049,-9.809934,0.000516,0.000425,-0.000073
60.357294,-0.000170,0.005459,-9.809711,0.000294,0.000272,0.000028
60.364197,0.000323,0.000217,-9.810106,0.000277,0.000287,0.000028
60.371247,0.000165,-0.000023,-9.810322,0.000273,0.000310,0.000027
60.385124,0.000007,-0.000024,-9.810003,0.000277,0.000287,0.000028
60.391987,0.000160,-0.000020,-9.810337,0.000273,0.000310,0.000027
60.398888,-0.000145,-0.000042,-9.809663,0.000277,0.000287,0.000028
60.405967,0.000155,-0.000015,-9.810329,0.000273,0.000310,0.000027
60.412835,-0.000146,-0.000043,-9.809661,0.000277,0.000287,0.000028
60.419806,0.000301,0.002237,-9.810323,0.000151,0.000216,0.000062
60.433754,-0.000064,0.005264,-9.809353,0.000325,0.000289,0.000028
60.440752,0.000229,0.000549,-9.810605,0.000263,0.000283,0.000030
60.447721,0.000009,-0.000194,-9.809854,0.000277,0.000287,0.000028
60.454696,0.000158,-0.000212,-9.809700,0.000306,0.000311,0.000027
60.468527,-0.000116,-0.000105,-9.809822,0.000277,0.000287,0.000028
60.475529,0.000004,-0.000027,-9.810001,0.000277,0.000287,0.000028
60.482357,0.000061,-0.000038,-9.810064,0.000276,0.000293,0.000027
60.489543,0.000100,-0.000013,-9.810260,0.000273,0.000310,0.000027
60.496342,0.000014,0.002356,-9.809737,0.000148,0.000192,0.000063
60.510213,-0.000069,0.005387,-9.809336,0.000325,0.000289,0.000027
60.517180,0.000207,0.000376,-9.810465,0.000278,0.000286,0.000028
60.524166,0.000177,0.000014,-9.810349,0.000271,0.000310,0.000028
60.531089,-0.000146,-0.000070,-9.809642,0.000278,0.000287,0.000028
60.545009,0.000159,-0.000020,-9.810334,0.000273,0.000310,0.000027
60.552097,-0.000141,-0.000042,-9.809671,0.000278,0.000287,0.000028
60.558922,0.000160,-0.000015,-9.810342,0.000274,0.000310,0.000027
60.565813,-0.000145,-0.000042,-9.809661,0.000278,0.000287,0.000028
60.572824,0.000246,0.002234,-9.810260,0.000153,0.000210,0.000062
60.586608,-0.000065,0.005350,-9.809342,0.000326,0.000289,0.000027
60.593676,0.000204,0.000370,-9.810458,0.000278,0.000286,0.000028
60.600503,0.000154,0.000060,-9.810169,0.000272,0.000299,0.000028
60.607554,-0.000115,-0.000111,-9.809831,0.000278,0.000287,0.000028
60.621435,-0.000160,0.000139,-9.810295,0.000279,0.000287,0.000028
60.628357,0.000143,0.000063,-9.810173,0.000272,0.000299,0.000028
60.635311,0.000028,0.002147,-9.809817,0.000156,0.000193,0.000062
60.642204,-0.000291,-0.008090,-9.810208,0.000517,0.000424,-0.000073
60.649140,-0.000094,0.005246,-9.809445,0.000329,0.000294,0.000027
60.662998,-0.000099,-0.000106,-9.809821,0.000278,0.000287,0.000028
60.670054,0.000004,-0.000027,-9.810002,0.000278,0.000287,0.000028
60.676895,0.000106,-0.000010,-9.810274,0.000275,0.000304,0.000028
60.683895,0.000007,-0.000032,-9.809999,0.000275,0.000304,0.000028
60.697758,-0.000091,-0.000047,-9.809727,0.000278,0.000287,0.000028
60.704799,0.000132,0.000054,-9.810170,0.000272,0.000299,0.000028
60.711624,-0.000120,-0.000113,-9.809826,0.000278,0.000287,0.000028
60.718643,0.000199,0.002201,-9.810053,0.000155,0.000199,0.000061
60.732435,-0.000066,0.005463,-9.809325,0.000326,0.000289,0.000027
60.739489,0.000205,0.000371,-9.810459,0.000279,0.000286,0.000028
60.746375,0.000025,-0.000023,-9.809997,0.000278,0.000287,0.000028
60.753371,0.000134,0.000051,-9.810169,0.000273,0.000299,0.000028
60.767192,-0.000165,0.000142,-9.810301,0.000279,0.000286,0.000028
60.774173,0.000015,-0.000018,-9.810003,0.000278,0.000287,0.000028
60.781085,0.000105,-0.000010,-9.810272,0.000276,0.000304,0.000028
60.788083,0.000151,0.002213,-9.809987,0.000154,0.000210,0.000062
60.794965,-0.000387,-0.008123,-9.809934,0.000518,0.000424,-0.000073
60.808900,0.000322,0.000216,-9.810105,0.000279,0.000286,0.000028
60.815804,0.000168,-0.000023,-9.810329,0.000275,0.000310,0.000027
60.822834,-0.000046,-0.000025,-9.809936,0.000276,0.000304,0.000028
60.829709,-0.000091,-0.000045,-9.809729,0.000279,0.000287,0.000027
60.843575,0.000007,-0.000031,-9.809998,0.000276,0.000304,0.000028
60.850529,0.000007,-0.000029,-9.810000,0.000276,0.000304,0.000028
60.857552,-0.000089,-0.000046,-9.809733,0.000279,0.000287,0.000027
60.864430,0.000281,0.002339,-9.810162,0.000151,0.000205,0.000062
60.871442,-0.000406,-0.008038,-9.810032,0.000518,0.000424,-0.000073
60.885297,0.000361,0.000518,-9.810534,0.000274,0.000298,0.000028
60.892205,-0.000097,-0.000095,-9.809832,0.000278,0.000287,0.000028
60.899133,0.000003,-0.000037,-9.809995,0.000279,0.000287,0.000027
60.906121,0.000006,-0.000028,-9.809999,0.000279,0.000287,0.000027
60.920052,-0.000117,-0.000110,-9.809829,0.000279,0.000287,0.000027
60.927001,0.000005,-0.000020,-9.810008,0.000279,0.000287,0.000028
60.933903,0.000304,0.002249,-9.810318,0.000153,0.000216,0.000061
60.940891,-0.000434,-0.007997,-9.809870,0.000518,0.000424,-0.000073
60.947871,-0.000064,0.005279,-9.809351,0.000327,0.000289,0.000027
60.961674,0.000123,-0.000005,-9.810270,0.000277,0.000304,0.000027
60.968655,0.000007,-0.000032,-9.809997,0.000277,0.000304,0.000027
60.975593,0.000007,-0.000029,-9.810001,0.000277,0.000304,0.000027
60.982596,0.000006,-0.000029,-9.809999,0.000277,0.000304,0.000027
60.996406,-0.000096,-0.000105,-9.809680,0.000279,0.000287,0.000027
61.003423,0.000130,0.000053,-9.810171,0.000274,0.000299,0.000028
61.010338,0.000027,0.002159,-9.809814,0.000158,0.000193,0.000062
61.017279,-0.000289,-0.008035,-9.810207,0.000519,0.000424,-0.000073
61.024413,-0.000165,0.005327,-9.809716,0.000297,0.000271,0.000027
61.038151,0.000017,-0.000032,-9.809995,0.000280,0.000287,0.000027
61.045082,0.000135,0.000052,-9.810169,0.000274,0.000299,0.000028
61.052034,-0.000118,-0.000111,-9.809830,0.000280,0.000287,0.000027
61.058952,0.000111,-0.000191,-9.809644,0.000310,0.000304,0.000027
61.065876,0.000034,0.000324,-9.811324,0.000243,0.000309,0.000027
61.079766,-0.000301,-0.008207,-9.810210,0.000519,0.000424,-0.000074
61.086801,-0.000063,0.005234,-9.809355,0.000328,0.000289,0.000027
61.093659,0.000210,0.000382,-9.810472,0.000281,0.000286,0.000027
61.100602,0.000122,-0.000005,-9.810267,0.000277,0.000303,0.000027
61.114488,0.000007,-0.000029,-9.810000,0.000277,0.000304,0.000027
61.121641,-0.000088,-0.000046,-9.809738,0.000280,0.000287,0.000027
61.128395,0.000138,0.000058,-9.810177,0.000274,0.000299,0.000028
61.135381,-0.000117,-0.000111,-9.809829,0.000280,0.000287,0.000027
61.142257,0.000004,-0.000026,-9.810002,0.000280,0.000287,0.000027
61.156197,0.000027,0.002159,-9.809816,0.000158,0.000193,0.000061
61.163112,-0.000291,-0.008065,-9.810207,0.000519,0.000424,-0.000074
61.170116,-0.000064,0.005256,-9.809351,0.000328,0.000289,0.000027
61.176952,0.000211,0.000384,-9.810474,0.000281,0.000286,0.000027
61.190909,0.000134,0.000052,-9.810169,0.000275,0.000298,0.000028
61.197843,-0.000118,-0.000112,-9.809828,0.000280,0.000287,0.000027
61.204832,0.000004,-0.000026,-9.810002,0.000280,0.000287,0.000027
61.211706,0.000136,0.000053,-9.810172,0.000275,0.000299,0.000028
61.225587,-0.000295,-0.008176,-9.810209,0.000519,0.000424,-0.000074
61.232564,-0.000063,0.005277,-9.809348,0.000328,0.000289,0.000027
61.239491,0.000208,0.000378,-9.810468,0.000281,0.000286,0.000027
61.246435,0.000122,-0.000005,-9.810266,0.000278,0.000303,0.000027
61.260346,-0.000100,0.000143,-9.810365,0.000247,0.000286,0.000027
61.267251,0.000024,-0.000209,-9.809365,0.000280,0.000287,0.000027
61.274283,0.000095,-0.000017,-9.810266,0.000278,0.000303,0.000027
61.281154,0.000007,-0.000031,-9.809999,0.000278,0.000303,0.000027
61.295035,0.000038,0.000035,-9.809900,0.000275,0.000298,0.000027
61.302001,0.000026,0.002146,-9.809819,0.000159,0.000192,0.000061
61.309012,-0.000286,-0.007955,-9.810205,0.000520,0.000424,-0.000074
61.315944,-0.000224,0.005492,-9.809646,0.000299,0.000265,0.000027
61.322919,0.000374,0.000207,-9.810168,0.000281,0.000286,0.000027
61.336773,-0.000116,-0.000111,-9.809831,0.000281,0.000287,0.000027
61.343712,0.000004,-0.000026,-9.810002,0.000281,0.000286,0.000027
61.350635,0.000007,-0.000028,-9.810001,0.000281,0.000286,0.000027
61.357587,0.000294,-0.000128,-9.809869,0.000305,0.000322,0.000027
61.364469,-0.000143,0.002340,-9.810115,0.000160,0.000192,0.000061
61.378391,0.000051,0.005184,-9.808975,0.000329,0.000289,0.000027
61.385350,0.000199,0.000368,-9.810464,0.000282,0.000286,0.000027
61.392319,0.000124,0.000020,-9.810286,0.000276,0.000303,0.000027
61.399201,0.000006,-0.000056,-9.809978,0.000279,0.000303,0.000027
61.413162,0.000007,-0.000029,-9.810001,0.000279,0.000303,0.000027
61.420125,-0.000099,0.000142,-9.810362,0.000248,0.000286,0.000027
61.427016,0.000024,-0.000210,-9.809364,0.000281,0.000287,0.000027
61.433954,0.000097,-0.000010,-9.810275,0.000278,0.000303,0.000027
61.447836,0.000026,0.002167,-9.809815,0.000160,0.000192,0.000061
61.454824,-0.000287,-0.007980,-9.810205,0.000520,0.000424,-0.000074
61.461739,-0.000224,0.005506,-9.809645,0.000300,0.000265,0.000027
61.468747,0.000373,0.000211,-9.810172,0.000281,0.000286,0.000027
61.475671,0.000144,0.000042,-9.810160,0.000276,0.000298,0.000027
61.489569,0.000004,-0.000027,-9.810002,0.000282,0.000286,0.000027
61.496455,0.000136,0.000053,-9.810171,0.000276,0.000298,0.000027
61.503471,-0.000116,-0.000111,-9.809831,0.000282,0.000286,0.000027
61.510367,0.000203,0.002241,-9.810054,0.000159,0.000199,0.000060
61.524366,-0.000062,0.005227,-9.809356,0.000330,0.000288,0.000026
61.531182,0.000211,0.000385,-9.810476,0.000283,0.000286,0.000027
61.538178,0.000151,0.000057,-9.810164,0.000276,0.000298,0.000027
61.545069,-0.000119,-0.000112,-9.809826,0.000282,0.000286,0.000027
61.552040,0.000004,-0.000027,-9.810002,0.000282,0.000286,0.000027
61.565868,-0.000119,-0.000112,-9.809826,0.000282,0.000286,0.000027
61.572924,0.000004,-0.000027,-9.810003,0.000282,0.000286,0.000027
61.579801,0.000105,-0.000010,-9.810273,0.000279,0.000303,0.000027
61.586819,0.000038,0.000033,-9.809900,0.000276,0.000298,0.000027
61.600598,-0.000292,-0.008096,-9.810209,0.000521,0.000424,-0.000074
61.607621,-0.000221,0.005421,-9.809650,0.000301,0.000265,0.000027
61.614600,0.000374,0.000207,-9.810167,0.000282,0.000286,0.000027
61.621520,0.000144,0.000048,-9.810164,0.000276,0.000298,0.000027
61.635327,0.000004,-0.000026,-9.810002,0.000282,0.000286,0.000027
61.642432,0.000132,0.000051,-9.810166,0.000276,0.000298,0.000027
61.649272,-0.000120,-0.000113,-9.809826,0.000282,0.000286,0.000027
61.656233,0.000004,-0.000027,-9.810002,0.000282,0.000286,0.000027
61.670214,-0.000376,-0.007904,-9.809934,0.000522,0.000424,-0.000074
61.677069,-0.000173,0.005548,-9.809706,0.000300,0.000271,0.000026
61.683983,0.000323,0.000217,-9.810106,0.000283,0.000286,0.000027
61.690980,0.000144,0.000050,-9.810164,0.000276,0.000298,0.000027
61.697837,-0.000119,-0.000115,-9.809824,0.000283,0.000286,0.000027
61.711776,0.000136,0.000053,-9.810172,0.000277,0.000298,0.000027
61.718710,-0.000118,-0.000112,-9.809828,0.000283,0.000286,0.000027
61.725673,0.000100,-0.000009,-9.810272,0.000280,0.000303,0.000027
61.732643,0.000152,0.002221,-9.809987,0.000158,0.000209,0.000061
61.739564,-0.000491,-0.007907,-9.810297,0.000491,0.000406,-0.000074
61.753562,0.000196,0.000362,-9.810457,0.000283,0.000285,0.000027
61.760349,0.000155,0.000059,-9.810170,0.000277,0.000298,0.000027
61.767302,-0.000117,-0.000111,-9.809829,0.000283,0.000286,0.000027
61.774278,0.000004,-0.000027,-9.810002,0.000283,0.000286,0.000027
61.788162,-0.000117,-0.000111,-9.809829,0.000283,0.000286,0.000027
61.795102,0.000101,-0.000009,-9.810273,0.000280,0.000303,0.000027
61.802058,-0.000099,0.000139,-9.810360,0.000250,0.000286,0.000027
61.809031,0.000168,0.002044,-9.809361,0.000161,0.000192,0.000061
61.815972,-0.000294,-0.008042,-9.810204,0.000522,0.000424,-0.000074
61.829818,0.000511,0.000294,-9.810344,0.000277,0.000298,0.000027
61.836783,-0.000108,-0.000116,-9.809822,0.000283,0.000286,0.000026
61.843740,0.000003,-0.000027,-9.810001,0.000283,0.000286,0.000027
61.850638,0.000135,0.000053,-9.810172,0.000277,0.000298,0.000027
61.864502,0.000102,-0.000009,-9.810274,0.000281,0.000303,0.000027
61.871587,0.000149,0.002185,-9.809988,0.000159,0.000209,0.000061
61.878438,-0.000496,-0.007987,-9.810302,0.000492,0.000406,-0.000074
61.885337,0.000050,0.005176,-9.808978,0.000331,0.000288,0.000026
61.892413,0.000196,0.000362,-9.810456,0.000284,0.000285,0.000027
61.906323,-0.000115,-0.000111,-9.809831,0.000284,0.000286,0.000026
61.913128,0.000134,0.000056,-9.810176,0.000278,0.000298,0.000027
61.920153,-0.000116,-0.000111,-9.809830,0.000284,0.000286,0.000026
61.927039,0.000003,-0.000027,-9.810002,0.000284,0.000286,0.000026
61.940976,-0.000098,0.000139,-9.810359,0.000250,0.000286,0.000026
61.947909,0.000266,0.002074,-9.809628,0.000158,0.000209,0.000061
61.954870,-0.000496,-0.007869,-9.810294,0.000492,0.000406,-0.000074
61.961819,0.000049,0.005140,-9.808986,0.000331,0.000288,0.000026
61.975717,0.000151,0.000057,-9.810165,0.000278,0.000298,0.000027
61.982651,-0.000118,-0.000112,-9.809827,0.000284,0.000286,0.000026
61.989626,-0.000019,0.000045,-9.809841,0.000282,0.000275,0.000027
61.996458,0.000048,0.000020,-9.810975,0.000252,0.000297,0.000025
62.010423,0.000027,0.002155,-9.809816,0.000130,0.000203,0.000060
62.017287,-0.000400,-0.007951,-9.810577,0.000461,0.000417,-0.000076
62.024303,0.000036,0.004972,-9.808205,0.000331,0.000289,0.000026
62.031187,0.000196,0.000368,-9.810470,0.000285,0.000285,0.000027
62.038247,0.000149,0.000056,-9.810163,0.000278,0.000298,0.000027
62.052015,0.000004,-0.000027,-9.810003,0.000284,0.000286,0.000026
62.059012,0.000134,0.000052,-9.810169,0.000278,0.000298,0.000027
62.065953,-0.000118,-0.000112,-9.809827,0.000284,0.000286,0.000026
62.072913,-0.000005,0.000162,-9.810635,0.000251,0.000286,0.000026
62.086828,-0.000292,-0.007973,-9.810202,0.000523,0.000423,-0.000074
62.093718,-0.000226,0.005525,-9.809644,0.000303,0.000264,0.000026
62.100630,0.000505,0.000291,-9.810341,0.000279,0.000297,0.000027
62.107632,-0.000107,-0.000111,-9.809827,0.000284,0.000286,0.000026
62.114583,0.000130,0.000049,-9.810168,0.000279,0.000298,0.000027
62.128449,0.000003,-0.000027,-9.810003,0.000284,0.000286,0.000026
